Data,À vista R$,À vista US$
2003-12-08,2.17,0.74
2003-12-09,2.21,0.75
2003-12-10,2.21,0.75
2003-12-11,2.2,0.75
2003-12-12,2.19,0.75
2003-12-15,2.19,0.75
2003-12-16,2.19,0.75
2003-12-17,2.17,0.74
2003-12-18,2.17,0.74
2003-12-19,2.19,0.75
2003-12-22,2.19,0.75
2003-12-23,2.21,0.76
2003-12-26,2.21,0.76
2003-12-29,2.19,0.77
2003-12-30,2.14,0.74
2004-01-02,2.14,0.74
2004-01-05,2.14,0.75
2004-01-06,2.14,0.75
2004-01-07,2.11,0.74
2004-01-08,2.11,0.74
2004-01-09,2.11,0.74
2004-01-12,2.11,0.76
2004-01-13,2.0,0.71
2004-01-14,1.94,0.69
2004-01-15,1.94,0.69
2004-01-16,1.94,0.69
2004-01-19,1.91,0.67
2004-01-20,1.9,0.67
2004-01-21,1.9,0.67
2004-01-22,1.87,0.66
2004-01-23,1.87,0.66
2004-01-26,1.88,0.66
2004-01-27,1.89,0.66
2004-01-28,1.88,0.65
2004-01-29,1.88,0.64
2004-01-30,1.85,0.63
2004-02-02,1.85,0.63
2004-02-03,1.84,0.63
2004-02-04,1.84,0.63
2004-02-05,1.87,0.64
2004-02-06,1.87,0.64
2004-02-09,1.91,0.65
2004-02-10,1.91,0.65
2004-02-11,1.94,0.67
2004-02-12,1.93,0.67
2004-02-13,1.93,0.66
2004-02-16,1.95,0.67
2004-02-17,1.95,0.67
2004-02-18,1.95,0.66
2004-02-19,1.99,0.67
2004-02-20,1.99,0.67
2004-02-25,1.99,0.68
2004-02-26,1.98,0.67
2004-02-27,1.96,0.67
2004-03-01,1.96,0.68
2004-03-02,1.97,0.68
2004-03-03,1.97,0.68
2004-03-04,1.94,0.67
2004-03-05,1.92,0.67
2004-03-08,1.92,0.67
2004-03-09,1.92,0.67
2004-03-10,1.93,0.67
2004-03-11,1.95,0.67
2004-03-12,1.93,0.67
2004-03-15,1.92,0.66
2004-03-16,1.91,0.66
2004-03-17,1.89,0.65
2004-03-18,1.88,0.65
2004-03-19,1.86,0.64
2004-03-22,1.82,0.62
2004-03-23,1.81,0.62
2004-03-24,1.79,0.61
2004-03-25,1.78,0.61
2004-03-26,1.78,0.61
2004-03-29,1.78,0.61
2004-03-30,1.77,0.61
2004-03-31,1.75,0.6
2004-04-01,1.75,0.61
2004-04-02,1.74,0.6
2004-04-05,1.75,0.61
2004-04-06,1.76,0.61
2004-04-07,1.76,0.61
2004-04-08,1.75,0.61
2004-04-12,1.74,0.6
2004-04-13,1.73,0.6
2004-04-14,1.75,0.61
2004-04-15,1.72,0.59
2004-04-16,1.69,0.58
2004-04-19,1.7,0.58
2004-04-20,1.7,0.58
2004-04-22,1.69,0.58
2004-04-23,1.7,0.58
2004-04-26,1.7,0.58
2004-04-27,1.7,0.58
2004-04-28,1.71,0.58
2004-04-29,1.72,0.58
2004-04-30,1.72,0.59
2004-05-03,1.73,0.58
2004-05-04,1.73,0.58
2004-05-05,1.74,0.59
2004-05-06,1.75,0.58
2004-05-07,1.75,0.57
2004-05-10,1.74,0.55
2004-05-11,1.75,0.57
2004-05-12,1.77,0.56
2004-05-13,1.78,0.57
2004-05-14,1.79,0.58
2004-05-17,1.79,0.57
2004-05-18,1.8,0.57
2004-05-19,1.82,0.58
2004-05-20,1.82,0.57
2004-05-21,1.83,0.57
2004-05-24,1.83,0.58
2004-05-25,1.83,0.58
2004-05-26,1.84,0.58
2004-05-27,1.83,0.59
2004-05-28,1.82,0.59
2004-05-31,1.82,0.57
2004-06-01,1.82,0.58
2004-06-02,1.81,0.58
2004-06-03,1.81,0.57
2004-06-04,1.8,0.57
2004-06-07,1.81,0.58
2004-06-08,1.82,0.59
2004-06-09,1.83,0.59
2004-06-11,1.84,0.59
2004-06-14,1.84,0.58
2004-06-15,1.86,0.6
2004-06-16,1.87,0.6
2004-06-17,1.87,0.6
2004-06-18,1.89,0.6
2004-06-21,1.89,0.6
2004-06-22,1.93,0.62
2004-06-23,1.94,0.62
2004-06-24,1.94,0.63
2004-06-25,1.94,0.62
2004-06-28,1.95,0.62
2004-06-29,1.93,0.62
2004-06-30,1.93,0.63
2004-07-01,1.93,0.63
2004-07-02,1.93,0.63
2004-07-05,1.93,0.64
2004-07-06,1.94,0.64
2004-07-07,1.94,0.64
2004-07-08,1.94,0.63
2004-07-09,1.94,0.64
2004-07-12,1.94,0.64
2004-07-13,1.94,0.64
2004-07-14,1.94,0.64
2004-07-15,1.94,0.64
2004-07-16,1.96,0.65
2004-07-19,1.97,0.66
2004-07-20,1.95,0.65
2004-07-21,1.96,0.65
2004-07-22,1.96,0.64
2004-07-23,1.95,0.64
2004-07-26,1.95,0.63
2004-07-27,1.94,0.63
2004-07-28,1.94,0.64
2004-07-29,1.94,0.64
2004-07-30,1.92,0.63
2004-08-02,1.92,0.63
2004-08-03,1.93,0.63
2004-08-04,1.93,0.63
2004-08-05,1.94,0.63
2004-08-06,1.94,0.64
2004-08-09,1.94,0.64
2004-08-10,1.95,0.64
2004-08-11,1.96,0.65
2004-08-12,1.95,0.64
2004-08-13,1.94,0.64
2004-08-16,1.94,0.64
2004-08-17,1.92,0.64
2004-08-18,1.93,0.65
2004-08-19,1.93,0.65
2004-08-20,1.92,0.65
2004-08-23,1.92,0.65
2004-08-24,1.92,0.65
2004-08-25,1.92,0.65
2004-08-26,1.92,0.65
2004-08-27,1.92,0.65
2004-08-30,1.92,0.65
2004-08-31,1.92,0.66
2004-09-01,1.92,0.65
2004-09-02,1.92,0.65
2004-09-03,1.95,0.67
2004-09-06,1.95,0.67
2004-09-08,1.96,0.68
2004-09-09,1.96,0.68
2004-09-10,1.96,0.68
2004-09-13,1.96,0.67
2004-09-14,1.96,0.67
2004-09-15,1.97,0.68
2004-09-16,1.97,0.68
2004-09-17,1.96,0.68
2004-09-20,1.96,0.68
2004-09-21,1.97,0.69
2004-09-22,1.97,0.68
2004-09-23,1.97,0.68
2004-09-24,1.97,0.69
2004-09-27,1.97,0.69
2004-09-28,1.96,0.68
2004-09-29,1.96,0.69
2004-09-30,1.96,0.69
2004-10-01,1.98,0.7
2004-10-04,1.98,0.7
2004-10-05,1.98,0.7
2004-10-06,2.0,0.7
2004-10-07,2.0,0.7
2004-10-08,2.01,0.71
2004-10-11,2.01,0.71
2004-10-13,2.02,0.71
2004-10-14,2.02,0.7
2004-10-15,2.02,0.71
2004-10-18,2.03,0.71
2004-10-19,2.03,0.71
2004-10-20,2.04,0.71
2004-10-21,2.03,0.71
2004-10-22,2.04,0.71
2004-10-25,2.04,0.71
2004-10-26,2.04,0.71
2004-10-27,2.06,0.72
2004-10-28,2.06,0.72
2004-10-29,2.06,0.72
2004-11-01,2.06,0.72
2004-11-03,2.06,0.73
2004-11-04,2.06,0.73
2004-11-05,2.07,0.73
2004-11-08,2.07,0.73
2004-11-09,2.08,0.74
2004-11-10,2.08,0.74
2004-11-11,2.09,0.74
2004-11-12,2.11,0.76
2004-11-16,2.13,0.76
2004-11-17,2.13,0.77
2004-11-18,2.13,0.77
2004-11-19,2.14,0.77
2004-11-22,2.14,0.78
2004-11-23,2.15,0.78
2004-11-24,2.15,0.78
2004-11-25,2.14,0.78
2004-11-26,2.14,0.78
2004-11-29,2.14,0.78
2004-11-30,2.15,0.79
2004-12-01,2.15,0.79
2004-12-02,2.16,0.79
2004-12-03,2.16,0.8
2004-12-06,2.17,0.8
2004-12-07,2.18,0.79
2004-12-08,2.19,0.79
2004-12-09,2.2,0.79
2004-12-10,2.21,0.8
2004-12-13,2.23,0.81
2004-12-14,2.24,0.81
2004-12-15,2.24,0.82
2004-12-16,2.24,0.82
2004-12-17,2.25,0.83
2004-12-20,2.23,0.83
2004-12-21,2.23,0.83
2004-12-22,2.22,0.82
2004-12-23,2.24,0.83
2004-12-27,2.26,0.84
2004-12-28,2.26,0.84
2004-12-29,2.24,0.84
2004-12-30,2.23,0.84
2005-01-03,2.23,0.83
2005-01-04,2.23,0.83
2005-01-05,2.22,0.82
2005-01-06,2.22,0.82
2005-01-07,2.21,0.82
2005-01-10,2.2,0.81
2005-01-11,2.19,0.8
2005-01-12,2.2,0.81
2005-01-13,2.19,0.81
2005-01-14,2.18,0.81
2005-01-16,2.18,0.0
2005-01-17,2.17,0.8
2005-01-18,2.16,0.79
2005-01-19,2.15,0.79
2005-01-20,2.11,0.78
2005-01-21,2.11,0.78
2005-01-24,2.11,0.79
2005-01-25,2.1,0.78
2005-01-26,2.11,0.79
2005-01-27,2.11,0.79
2005-01-28,2.1,0.79
2005-01-31,2.1,0.8
2005-02-01,2.09,0.8
2005-02-02,2.08,0.8
2005-02-03,2.07,0.8
2005-02-04,2.06,0.79
2005-02-09,2.06,0.79
2005-02-10,2.05,0.78
2005-02-11,2.08,0.8
2005-02-14,2.09,0.81
2005-02-15,2.1,0.81
2005-02-16,2.1,0.81
2005-02-17,2.09,0.82
2005-02-18,2.09,0.81
2005-02-21,2.09,0.81
2005-02-22,2.11,0.81
2005-02-23,2.1,0.81
2005-02-24,2.1,0.8
2005-02-25,2.11,0.81
2005-02-28,2.11,0.81
2005-03-01,2.11,0.81
2005-03-02,2.11,0.8
2005-03-03,2.1,0.78
2005-03-04,2.12,0.8
2005-03-07,2.12,0.79
2005-03-08,2.13,0.79
2005-03-09,2.13,0.79
2005-03-10,2.12,0.78
2005-03-11,2.12,0.78
2005-03-14,2.11,0.77
2005-03-15,2.1,0.76
2005-03-16,2.1,0.76
2005-03-17,2.1,0.77
2005-03-18,2.1,0.77
2005-03-21,2.1,0.77
2005-03-22,2.11,0.78
2005-03-23,2.1,0.76
2005-03-24,2.11,0.77
2005-03-28,2.1,0.77
2005-03-29,2.09,0.77
2005-03-30,2.08,0.78
2005-03-31,2.07,0.78
2005-04-01,2.07,0.78
2005-04-04,2.06,0.78
2005-04-05,2.06,0.78
2005-04-06,2.06,0.79
2005-04-07,2.05,0.79
2005-04-08,2.05,0.79
2005-04-11,2.05,0.79
2005-04-12,2.06,0.8
2005-04-13,2.05,0.8
2005-04-14,2.05,0.8
2005-04-15,2.05,0.78
2005-04-18,2.05,0.79
2005-04-19,2.05,0.8
2005-04-20,2.05,0.8
2005-04-22,2.04,0.8
2005-04-25,2.04,0.81
2005-04-26,2.05,0.81
2005-04-27,2.05,0.81
2005-04-28,2.05,0.8
2005-04-29,2.05,0.81
2005-05-02,2.05,0.82
2005-05-03,2.06,0.83
2005-05-04,2.06,0.83
2005-05-05,2.06,0.84
2005-05-06,2.06,0.84
2005-05-09,2.05,0.84
2005-05-10,2.04,0.82
2005-05-11,2.03,0.83
2005-05-12,2.03,0.82
2005-05-13,2.03,0.82
2005-05-16,2.03,0.82
2005-05-17,2.03,0.82
2005-05-18,2.03,0.83
2005-05-19,2.03,0.83
2005-05-20,2.03,0.83
2005-05-23,2.02,0.83
2005-05-24,2.03,0.84
2005-05-25,2.03,0.84
2005-05-27,2.03,0.85
2005-05-30,2.05,0.86
2005-05-31,2.05,0.85
2005-06-01,2.05,0.84
2005-06-02,2.05,0.85
2005-06-03,2.04,0.84
2005-06-06,2.04,0.83
2005-06-07,2.03,0.82
2005-06-08,2.01,0.82
2005-06-09,2.01,0.8
2005-06-10,2.01,0.81
2005-06-13,2.01,0.82
2005-06-14,2.01,0.83
2005-06-15,2.02,0.83
2005-06-16,2.01,0.84
2005-06-17,2.02,0.85
2005-06-20,2.02,0.84
2005-06-21,2.01,0.85
2005-06-22,2.01,0.84
2005-06-23,2.0,0.83
2005-06-24,2.0,0.84
2005-06-27,2.0,0.84
2005-06-28,2.0,0.84
2005-06-29,1.99,0.85
2005-06-30,1.98,0.85
2005-07-01,1.98,0.84
2005-07-04,1.99,0.84
2005-07-05,1.98,0.83
2005-07-06,1.98,0.83
2005-07-07,1.99,0.84
2005-07-08,1.99,0.84
2005-07-11,1.99,0.85
2005-07-12,1.97,0.84
2005-07-13,1.95,0.83
2005-07-14,1.95,0.83
2005-07-15,1.94,0.83
2005-07-18,1.95,0.83
2005-07-19,1.95,0.83
2005-07-20,1.95,0.83
2005-07-21,1.96,0.83
2005-07-22,1.97,0.82
2005-07-25,1.96,0.8
2005-07-26,1.95,0.8
2005-07-27,1.95,0.8
2005-07-28,1.95,0.81
2005-07-29,1.95,0.82
2005-08-01,1.95,0.82
2005-08-02,1.94,0.83
2005-08-03,1.94,0.84
2005-08-04,1.96,0.85
2005-08-05,1.96,0.85
2005-08-08,1.96,0.84
2005-08-09,1.97,0.86
2005-08-10,1.98,0.87
2005-08-11,1.99,0.85
2005-08-12,2.01,0.85
2005-08-15,2.01,0.86
2005-08-16,2.01,0.85
2005-08-17,2.01,0.85
2005-08-18,2.04,0.86
2005-08-19,2.05,0.84
2005-08-22,2.05,0.86
2005-08-23,2.05,0.85
2005-08-24,2.05,0.84
2005-08-25,2.08,0.87
2005-08-26,2.1,0.87
2005-08-29,2.11,0.88
2005-08-30,2.12,0.89
2005-08-31,2.12,0.9
2005-09-01,2.13,0.9
2005-09-02,2.13,0.91
2005-09-05,2.13,0.91
2005-09-06,2.15,0.92
2005-09-08,2.16,0.93
2005-09-09,2.17,0.94
2005-09-12,2.2,0.95
2005-09-13,2.24,0.96
2005-09-14,2.25,0.97
2005-09-15,2.26,0.98
2005-09-16,2.26,0.98
2005-09-19,2.28,0.99
2005-09-20,2.3,1.0
2005-09-21,2.29,1.01
2005-09-22,2.31,1.01
2005-09-23,2.3,1.02
2005-09-26,2.3,1.02
2005-09-27,2.3,1.02
2005-09-28,2.31,1.03
2005-09-29,2.31,1.04
2005-09-30,2.31,1.04
2005-10-03,2.32,1.04
2005-10-04,2.31,1.02
2005-10-05,2.31,1.02
2005-10-06,2.29,1.0
2005-10-07,2.29,1.02
2005-10-10,2.29,1.02
2005-10-11,2.29,1.03
2005-10-13,2.29,1.01
2005-10-14,2.28,1.02
2005-10-17,2.28,1.02
2005-10-18,2.28,1.02
2005-10-19,2.28,1.01
2005-10-20,2.29,1.02
2005-10-21,2.29,1.01
2005-10-24,2.29,1.01
2005-10-25,2.29,1.01
2005-10-26,2.28,1.0
2005-10-27,2.24,0.98
2005-10-28,2.24,0.99
2005-10-31,2.24,0.99
2005-11-01,2.25,1.0
2005-11-03,2.23,1.0
2005-11-04,2.23,1.01
2005-11-07,2.23,1.01
2005-11-08,2.22,1.01
2005-11-09,2.23,1.02
2005-11-10,2.23,1.03
2005-11-11,2.22,1.03
2005-11-14,2.22,1.0
2005-11-16,2.21,1.0
2005-11-17,2.22,1.01
2005-11-18,2.22,1.0
2005-11-21,2.21,0.99
2005-11-22,2.22,0.99
2005-11-23,2.2,0.98
2005-11-24,2.2,0.98
2005-11-25,2.19,0.98
2005-11-28,2.19,0.99
2005-11-29,2.18,1.0
2005-11-30,2.18,0.99
2005-12-01,2.16,0.97
2005-12-02,2.15,0.97
2005-12-05,2.14,0.97
2005-12-06,2.14,0.98
2005-12-07,2.13,0.97
2005-12-08,2.14,0.96
2005-12-09,2.13,0.95
2005-12-12,2.13,0.94
2005-12-13,2.13,0.94
2005-12-14,2.13,0.93
2005-12-15,2.12,0.92
2005-12-16,2.1,0.9
2005-12-19,2.1,0.88
2005-12-20,2.09,0.89
2005-12-21,2.11,0.91
2005-12-22,2.13,0.91
2005-12-23,2.11,0.91
2005-12-26,2.11,0.9
2005-12-27,2.11,0.9
2005-12-28,2.09,0.89
2005-12-29,2.08,0.89
2006-01-02,2.08,0.89
2006-01-03,2.08,0.89
2006-01-04,2.05,0.9
2006-01-05,2.03,0.89
2006-01-06,2.01,0.88
2006-01-09,2.0,0.89
2006-01-10,1.99,0.88
2006-01-11,1.97,0.86
2006-01-12,1.92,0.85
2006-01-13,1.92,0.84
2006-01-16,1.88,0.83
2006-01-17,1.86,0.8
2006-01-18,1.86,0.8
2006-01-19,1.85,0.79
2006-01-20,1.84,0.81
2006-01-23,1.83,0.81
2006-01-24,1.82,0.81
2006-01-25,1.82,0.81
2006-01-26,1.81,0.81
2006-01-27,1.81,0.82
2006-01-30,1.82,0.82
2006-01-31,1.81,0.82
2006-02-01,1.81,0.81
2006-02-02,1.79,0.8
2006-02-03,1.78,0.81
2006-02-06,1.77,0.81
2006-02-07,1.76,0.8
2006-02-08,1.7,0.78
2006-02-09,1.7,0.78
2006-02-10,1.69,0.78
2006-02-13,1.69,0.78
2006-02-14,1.67,0.78
2006-02-15,1.66,0.78
2006-02-16,1.65,0.78
2006-02-17,1.66,0.78
2006-02-20,1.67,0.79
2006-02-21,1.67,0.77
2006-02-22,1.66,0.78
2006-02-23,1.65,0.77
2006-02-24,1.61,0.75
2006-03-01,1.61,0.76
2006-03-02,1.61,0.76
2006-03-03,1.59,0.75
2006-03-06,1.59,0.74
2006-03-07,1.57,0.72
2006-03-08,1.57,0.72
2006-03-09,1.57,0.73
2006-03-10,1.55,0.72
2006-03-13,1.54,0.72
2006-03-14,1.54,0.72
2006-03-15,1.53,0.72
2006-03-16,1.51,0.72
2006-03-17,1.49,0.7
2006-03-20,1.48,0.69
2006-03-21,1.48,0.68
2006-03-22,1.42,0.66
2006-03-23,1.36,0.63
2006-03-24,1.34,0.62
2006-03-27,1.33,0.61
2006-03-28,1.32,0.6
2006-03-29,1.31,0.59
2006-03-30,1.32,0.6
2006-03-31,1.32,0.61
2006-04-03,1.32,0.62
2006-04-04,1.35,0.63
2006-04-05,1.37,0.64
2006-04-06,1.39,0.65
2006-04-07,1.42,0.66
2006-04-10,1.41,0.65
2006-04-11,1.47,0.69
2006-04-12,1.53,0.72
2006-04-13,1.56,0.73
2006-04-17,1.57,0.74
2006-04-18,1.58,0.75
2006-04-19,1.59,0.75
2006-04-20,1.61,0.76
2006-04-24,1.65,0.78
2006-04-25,1.67,0.79
2006-04-26,1.69,0.8
2006-04-27,1.72,0.82
2006-04-28,1.76,0.84
2006-05-02,1.76,0.85
2006-05-03,1.76,0.85
2006-05-04,1.76,0.85
2006-05-05,1.76,0.86
2006-05-08,1.76,0.85
2006-05-09,1.77,0.86
2006-05-10,1.8,0.87
2006-05-11,1.84,0.88
2006-05-12,1.9,0.89
2006-05-15,1.93,0.88
2006-05-16,1.92,0.9
2006-05-17,1.93,0.88
2006-05-18,1.92,0.88
2006-05-19,1.94,0.88
2006-05-22,1.93,0.84
2006-05-23,1.92,0.84
2006-05-24,1.91,0.8
2006-05-25,1.87,0.82
2006-05-26,1.86,0.83
2006-05-29,1.86,0.82
2006-05-30,1.85,0.8
2006-05-31,1.83,0.79
2006-06-01,1.77,0.79
2006-06-02,1.73,0.76
2006-06-05,1.74,0.77
2006-06-06,1.74,0.77
2006-06-07,1.73,0.77
2006-06-08,1.72,0.76
2006-06-09,1.73,0.77
2006-06-12,1.72,0.75
2006-06-13,1.72,0.75
2006-06-14,1.71,0.75
2006-06-16,1.72,0.77
2006-06-19,1.72,0.76
2006-06-20,1.73,0.77
2006-06-21,1.73,0.78
2006-06-22,1.71,0.76
2006-06-23,1.7,0.76
2006-06-26,1.68,0.75
2006-06-27,1.68,0.75
2006-06-28,1.68,0.76
2006-06-29,1.68,0.77
2006-06-30,1.67,0.77
2006-07-03,1.67,0.77
2006-07-04,1.65,0.76
2006-07-05,1.66,0.75
2006-07-06,1.62,0.74
2006-07-07,1.6,0.73
2006-07-10,1.6,0.73
2006-07-11,1.6,0.73
2006-07-12,1.59,0.72
2006-07-13,1.58,0.71
2006-07-14,1.58,0.71
2006-07-17,1.56,0.71
2006-07-18,1.59,0.73
2006-07-19,1.58,0.73
2006-07-20,1.56,0.71
2006-07-21,1.54,0.7
2006-07-24,1.53,0.7
2006-07-25,1.52,0.69
2006-07-26,1.52,0.69
2006-07-27,1.51,0.69
2006-07-28,1.52,0.7
2006-07-31,1.52,0.7
2006-08-01,1.52,0.69
2006-08-02,1.54,0.71
2006-08-03,1.56,0.72
2006-08-04,1.57,0.72
2006-08-07,1.58,0.72
2006-08-08,1.61,0.74
2006-08-09,1.63,0.75
2006-08-10,1.68,0.78
2006-08-11,1.74,0.8
2006-08-14,1.77,0.82
2006-08-15,1.8,0.84
2006-08-16,1.81,0.85
2006-08-17,1.81,0.85
2006-08-18,1.83,0.85
2006-08-21,1.83,0.86
2006-08-22,1.82,0.85
2006-08-23,1.8,0.84
2006-08-24,1.8,0.84
2006-08-25,1.83,0.85
2006-08-28,1.83,0.86
2006-08-29,1.83,0.86
2006-08-30,1.81,0.85
2006-08-31,1.81,0.84
2006-09-01,1.83,0.86
2006-09-04,1.84,0.87
2006-09-05,1.87,0.88
2006-09-06,1.88,0.87
2006-09-08,1.95,0.9
2006-09-11,1.95,0.9
2006-09-12,1.98,0.91
2006-09-13,2.02,0.94
2006-09-14,2.03,0.94
2006-09-15,2.05,0.95
2006-09-18,2.07,0.96
2006-09-19,2.08,0.96
2006-09-20,2.08,0.96
2006-09-21,2.1,0.95
2006-09-22,2.11,0.96
2006-09-25,2.12,0.96
2006-09-26,2.13,0.97
2006-09-27,2.14,0.98
2006-09-28,2.17,1.0
2006-09-29,2.17,1.0
2006-10-02,2.18,1.01
2006-10-03,2.21,1.02
2006-10-04,2.26,1.05
2006-10-05,2.29,1.06
2006-10-06,2.32,1.07
2006-10-09,2.32,1.08
2006-10-10,2.33,1.08
2006-10-11,2.42,1.12
2006-10-13,2.43,1.14
2006-10-16,2.46,1.15
2006-10-17,2.46,1.15
2006-10-18,2.45,1.15
2006-10-19,2.47,1.15
2006-10-20,2.46,1.15
2006-10-23,2.44,1.14
2006-10-24,2.44,1.13
2006-10-25,2.44,1.14
2006-10-26,2.42,1.13
2006-10-27,2.39,1.12
2006-10-30,2.39,1.11
2006-10-31,2.34,1.09
2006-11-01,2.33,1.09
2006-11-03,2.33,1.09
2006-11-06,2.36,1.1
2006-11-07,2.31,1.08
2006-11-08,2.29,1.07
2006-11-09,2.28,1.06
2006-11-10,2.32,1.08
2006-11-13,2.38,1.1
2006-11-14,2.4,1.12
2006-11-16,2.39,1.11
2006-11-17,2.4,1.11
2006-11-20,2.38,1.1
2006-11-21,2.31,1.07
2006-11-22,2.3,1.06
2006-11-23,2.31,1.07
2006-11-24,2.28,1.05
2006-11-27,2.28,1.04
2006-11-28,2.25,1.03
2006-11-29,2.25,1.04
2006-11-30,2.26,1.04
2006-12-01,2.23,1.03
2006-12-04,2.23,1.03
2006-12-05,2.22,1.03
2006-12-06,2.22,1.03
2006-12-07,2.16,1.01
2006-12-08,2.04,0.95
2006-12-11,2.0,0.94
2006-12-12,2.0,0.93
2006-12-13,2.0,0.93
2006-12-14,2.0,0.93
2006-12-15,2.0,0.93
2006-12-18,2.0,0.93
2006-12-19,2.0,0.93
2006-12-20,2.0,0.93
2006-12-21,2.01,0.93
2006-12-22,2.08,0.97
2006-12-26,2.08,0.97
2006-12-27,2.07,0.96
2006-12-28,2.08,0.97
2007-01-02,2.08,0.98
2007-01-03,2.14,1.0
2007-01-04,2.15,1.0
2007-01-05,2.16,1.0
2007-01-08,2.16,1.0
2007-01-09,2.16,1.0
2007-01-10,2.15,1.0
2007-01-11,2.13,0.99
2007-01-12,2.14,1.0
2007-01-15,2.14,1.0
2007-01-16,2.14,1.0
2007-01-17,2.1,0.98
2007-01-18,2.09,0.98
2007-01-19,2.03,0.95
2007-01-22,2.03,0.95
2007-01-23,2.03,0.95
2007-01-24,2.01,0.94
2007-01-25,2.0,0.94
2007-01-26,2.0,0.94
2007-01-29,1.98,0.93
2007-01-30,1.98,0.93
2007-01-31,2.0,0.94
2007-02-01,2.02,0.96
2007-02-02,2.08,0.99
2007-02-05,2.08,0.99
2007-02-06,2.09,1.0
2007-02-07,2.17,1.04
2007-02-08,2.27,1.08
2007-02-09,2.28,1.08
2007-02-12,2.28,1.08
2007-02-13,2.4,1.14
2007-02-14,2.49,1.19
2007-02-15,2.49,1.19
2007-02-16,2.49,1.19
2007-02-21,2.49,1.2
2007-02-22,2.48,1.19
2007-02-23,2.48,1.19
2007-02-26,2.48,1.19
2007-02-27,2.5,1.18
2007-02-28,2.49,1.17
2007-03-01,2.49,1.18
2007-03-02,2.44,1.14
2007-03-05,2.44,1.14
2007-03-06,2.43,1.15
2007-03-07,2.43,1.15
2007-03-08,2.41,1.14
2007-03-09,2.41,1.15
2007-03-12,2.38,1.14
2007-03-13,2.36,1.12
2007-03-14,2.35,1.12
2007-03-15,2.35,1.12
2007-03-16,2.35,1.12
2007-03-19,2.33,1.12
2007-03-20,2.3,1.11
2007-03-21,2.3,1.12
2007-03-22,2.21,1.07
2007-03-23,2.16,1.05
2007-03-26,2.13,1.03
2007-03-27,2.11,1.02
2007-03-28,2.14,1.03
2007-03-29,2.12,1.04
2007-03-30,2.12,1.03
2007-04-02,2.12,1.04
2007-04-03,2.14,1.05
2007-04-04,2.15,1.06
2007-04-05,2.15,1.06
2007-04-09,2.15,1.06
2007-04-10,2.17,1.07
2007-04-11,2.18,1.07
2007-04-12,2.18,1.07
2007-04-13,2.19,1.08
2007-04-16,2.19,1.08
2007-04-17,2.24,1.1
2007-04-18,2.22,1.09
2007-04-19,2.22,1.09
2007-04-20,2.19,1.08
2007-04-23,2.2,1.08
2007-04-24,2.16,1.06
2007-04-25,2.16,1.07
2007-04-26,2.16,1.07
2007-04-27,2.16,1.06
2007-04-30,2.13,1.05
2007-05-02,2.13,1.05
2007-05-03,2.13,1.05
2007-05-04,2.13,1.05
2007-05-07,2.13,1.05
2007-05-08,2.13,1.05
2007-05-09,2.1,1.04
2007-05-10,2.12,1.05
2007-05-11,2.16,1.07
2007-05-14,2.16,1.08
2007-05-15,2.16,1.09
2007-05-16,2.17,1.11
2007-05-17,2.19,1.12
2007-05-18,2.19,1.12
2007-05-21,2.19,1.13
2007-05-22,2.21,1.14
2007-05-23,2.18,1.12
2007-05-24,2.18,1.11
2007-05-25,2.18,1.12
2007-05-28,2.18,1.12
2007-05-29,2.17,1.11
2007-05-30,2.17,1.12
2007-05-31,2.18,1.13
2007-06-01,2.16,1.13
2007-06-04,2.16,1.12
2007-06-05,2.2,1.13
2007-06-06,2.2,1.13
2007-06-08,2.2,1.12
2007-06-11,2.2,1.13
2007-06-12,2.19,1.13
2007-06-13,2.19,1.13
2007-06-14,2.19,1.14
2007-06-15,2.21,1.16
2007-06-18,2.21,1.16
2007-06-19,2.21,1.16
2007-06-20,2.21,1.15
2007-06-21,2.23,1.16
2007-06-22,2.25,1.16
2007-06-25,2.25,1.15
2007-06-26,2.25,1.15
2007-06-27,2.25,1.16
2007-06-28,2.22,1.16
2007-06-29,2.22,1.15
2007-07-02,2.22,1.16
2007-07-03,2.23,1.17
2007-07-04,2.23,1.17
2007-07-05,2.23,1.17
2007-07-06,2.27,1.19
2007-07-09,2.27,1.2
2007-07-10,2.29,1.21
2007-07-11,2.32,1.23
2007-07-12,2.33,1.24
2007-07-13,2.35,1.26
2007-07-16,2.35,1.26
2007-07-17,2.35,1.26
2007-07-18,2.36,1.27
2007-07-19,2.35,1.27
2007-07-20,2.35,1.27
2007-07-23,2.35,1.28
2007-07-24,2.33,1.25
2007-07-25,2.35,1.26
2007-07-26,2.32,1.2
2007-07-27,2.3,1.21
2007-07-30,2.3,1.23
2007-07-31,2.28,1.21
2007-08-01,2.33,1.23
2007-08-02,2.34,1.25
2007-08-03,2.41,1.27
2007-08-06,2.41,1.26
2007-08-07,2.38,1.25
2007-08-08,2.38,1.26
2007-08-09,2.33,1.21
2007-08-10,2.37,1.21
2007-08-13,2.38,1.22
2007-08-14,2.39,1.2
2007-08-15,2.39,1.18
2007-08-16,2.39,1.14
2007-08-17,2.4,1.19
2007-08-20,2.42,1.19
2007-08-21,2.42,1.19
2007-08-22,2.42,1.2
2007-08-23,2.42,1.22
2007-08-24,2.4,1.24
2007-08-27,2.38,1.22
2007-08-28,2.38,1.19
2007-08-29,2.36,1.2
2007-08-30,2.36,1.2
